customer_id,signup_days_ago,tenure_months,plan_type,monthly_fee,usage_minutes,num_support_calls,contract_type,payment_method,last_active_days_ago,churned,is_premium,support_calls_per_month,recent_activity_flag
C104019,537,19,basic,20,340,0,monthly,card,514,0,0,0.0,0
C104020,505,14,basic,20,306,0,annual,bank_transfer,52,0,0,0.0,0
C104021,1350,46,standard,40,410,0,annual,upi,937,0,0,0.0,0
C104022,193,7,basic,20,314,0,annual,card,1,0,0,0.0,1
C104023,514,16,basic,20,324,1,monthly,bank_transfer,120,0,0,0.062,0
C104024,1650,54,standard,40,382,2,annual,card,149,0,0,0.037,0
C104025,1125,39,standard,40,367,0,annual,card,152,0,0,0.0,0
C104026,596,21,basic,20,355,0,annual,upi,255,0,0,0.0,0
C104027,934,30,basic,20,373,1,annual,upi,573,0,0,0.033,0
C104028,588,18,standard,40,325,0,monthly,card,62,0,0,0.0,0
C104029,1964,66,standard,40,408,1,monthly,card,1316,0,0,0.015,0
C104030,1997,65,standard,40,448,1,monthly,upi,67,0,0,0.015,0
C104031,267,8,premium,80,345,0,monthly,upi,224,0,1,0.0,0
C104032,1157,36,standard,40,361,0,monthly,bank_transfer,846,0,0,0.0,0
C104033,1263,41,standard,40,358,0,monthly,card,557,0,0,0.0,0
C104034,583,21,basic,20,347,0,monthly,bank_transfer,289,0,0,0.0,0
C104035,857,28,basic,20,347,1,monthly,card,246,0,0,0.036,0
C104036,497,18,basic,20,357,0,annual,upi,315,0,0,0.0,0
C104037,1507,50,basic,20,391,0,monthly,card,908,0,0,0.0,0
C104038,1321,43,standard,40,394,1,monthly,bank_transfer,291,0,0,0.023,0
C104039,415,11,basic,20,350,1,monthly,card,213,0,0,0.091,0
C104040,804,28,standard,40,362,0,monthly,card,767,0,0,0.0,0
C104041,877,29,basic,20,385,0,monthly,bank_transfer,559,0,0,0.0,0
C104042,416,14,basic,20,307,1,monthly,card,92,0,0,0.071,0
C104043,906,29,premium,80,354,0,monthly,bank_transfer,517,0,1,0.0,0
C104044,288,7,basic,20,311,0,annual,bank_transfer,192,0,0,0.0,0
C104045,312,9,basic,20,314,0,monthly,card,102,0,0,0.0,0
C104046,1679,56,basic,20,404,1,annual,bank_transfer,1457,0,0,0.018,0
C104047,1928,62,premium,80,463,1,annual,bank_transfer,73,0,1,0.016,0
C104048,69,3,basic,20,315,0,annual,card,23,0,0,0.0,0
C104049,515,16,standard,40,331,0,monthly,card,262,0,0,0.0,0
C104050,958,31,basic,20,348,0,monthly,card,85,0,0,0.0,0
C104051,249,7,standard,40,323,1,monthly,card,57,0,0,0.143,0
C104052,1182,38,basic,20,365,0,monthly,card,725,1,0,0.0,0
C104053,1044,33,standard,40,343,2,monthly,upi,207,0,0,0.061,0
C104054,1053,37,standard,40,387,1,monthly,bank_transfer,412,0,0,0.027,0
C104055,1573,53,standard,40,396,1,monthly,card,1075,0,0,0.019,0
C104056,642,22,standard,40,340,0,monthly,bank_transfer,16,0,0,0.0,0
C104057,957,32,standard,40,360,1,annual,bank_transfer,729,0,0,0.031,0
C104058,1945,66,standard,40,399,0,monthly,card,739,0,0,0.0,0
C104059,717,23,basic,20,392,0,monthly,card,418,0,0,0.0,0
C104060,1672,54,standard,40,433,0,annual,bank_transfer,1447,0,0,0.0,0
C104061,642,21,basic,20,325,1,annual,card,200,0,0,0.048,0
C104062,289,11,basic,20,290,0,monthly,bank_transfer,81,0,0,0.0,0
C104063,1019,34,basic,20,370,1,monthly,card,639,0,0,0.029,0
C104064,995,32,basic,20,353,0,monthly,bank_transfer,79,0,0,0.0,0
C104065,395,11,basic,20,346,0,annual,bank_transfer,188,0,0,0.0,0
C104066,1811,58,standard,40,410,0,monthly,card,1503,0,0,0.0,0
C104067,1840,61,basic,20,404,0,monthly,card,1179,0,0,0.0,0
C104068,573,20,basic,20,340,0,monthly,bank_transfer,159,0,0,0.0,0
C104069,678,20,standard,40,342,1,monthly,bank_transfer,593,0,0,0.05,0
C104070,1577,52,basic,20,401,3,monthly,bank_transfer,1067,0,0,0.058,0
C104071,1960,67,standard,40,428,1,monthly,upi,1185,0,0,0.015,0
C104072,843,28,standard,40,354,0,monthly,card,732,0,0,0.0,0
C104073,1940,64,premium,80,423,0,monthly,card,1684,0,1,0.0,0
C104074,1069,35,standard,40,360,0,monthly,bank_transfer,509,0,0,0.0,0
C104075,1182,38,basic,20,384,1,annual,card,694,1,0,0.026,0
C104076,604,20,basic,20,358,1,annual,card,207,0,0,0.05,0
C104077,1162,38,basic,20,395,0,monthly,bank_transfer,1120,0,0,0.0,0
C104078,1940,63,premium,80,470,0,monthly,upi,20,0,1,0.0,0
C104079,1042,33,basic,20,367,2,annual,card,399,0,0,0.061,0
C104080,1586,54,basic,20,413,0,annual,card,1485,1,0,0.0,0
C104081,699,24,basic,20,367,0,monthly,bank_transfer,559,0,0,0.0,0
C104082,298,7,standard,40,282,0,monthly,card,31,0,0,0.0,0
C104083,1215,38,basic,20,384,0,monthly,card,488,0,0,0.0,0
C104084,1313,43,premium,80,394,1,monthly,bank_transfer,287,0,1,0.023,0
C104085,953,33,basic,20,361,0,monthly,card,436,0,0,0.0,0
C104086,1155,38,basic,20,365,0,annual,card,436,0,0,0.0,0
C104087,1559,49,basic,20,424,0,monthly,card,129,0,0,0.0,0
C104088,1788,58,standard,40,444,0,monthly,card,440,0,0,0.0,0
C104089,1624,55,premium,80,425,1,monthly,bank_transfer,1516,0,1,0.018,0
C104090,276,11,basic,20,295,1,monthly,card,244,0,0,0.091,0
C104091,1693,55,basic,20,419,1,monthly,card,1075,1,0,0.018,0
C104092,1848,62,standard,40,403,1,monthly,card,720,0,0,0.016,0
C104093,1890,65,basic,20,433,0,monthly,upi,863,0,0,0.0,0
C104094,1590,55,basic,20,406,0,monthly,upi,229,0,0,0.0,0
C104095,160,3,basic,20,296,1,monthly,upi,144,0,0,0.333,0
C104096,382,11,basic,20,313,1,monthly,card,278,0,0,0.091,0
C104097,225,9,basic,20,324,0,monthly,card,32,1,0,0.0,0
C104098,1846,63,basic,20,431,0,monthly,bank_transfer,412,0,0,0.0,0
C104099,1969,66,basic,20,433,0,monthly,card,530,0,0,0.0,0
C104100,959,29,standard,40,351,0,monthly,bank_transfer,120,0,0,0.0,0
C104101,1719,57,basic,20,408,0,monthly,card,68,0,0,0.0,0
C104102,1435,45,standard,40,395,1,monthly,card,292,0,0,0.022,0
C104103,1051,35,basic,20,364,1,monthly,card,634,0,0,0.029,0
C104104,674,21,standard,40,359,1,monthly,card,409,0,0,0.048,0
C104105,256,7,basic,20,340,0,monthly,bank_transfer,53,0,0,0.0,0
C104106,730,26,standard,40,379,1,monthly,bank_transfer,532,0,0,0.038,0
C104107,1529,49,basic,20,390,0,monthly,card,649,0,0,0.0,0
C104108,1530,53,premium,80,433,1,monthly,upi,553,0,1,0.019,0
C104109,294,7,basic,20,328,1,monthly,card,245,0,0,0.143,0
C104110,1425,46,basic,20,372,0,monthly,upi,27,0,0,0.0,0
C104111,1539,49,premium,80,397,1,monthly,card,1419,0,1,0.02,0
C104112,1487,47,standard,40,355,0,monthly,bank_transfer,569,0,0,0.0,0
C104113,675,21,basic,20,367,0,monthly,upi,638,0,0,0.0,0
C104114,240,6,premium,80,287,1,monthly,bank_transfer,171,0,1,0.167,0
C104115,1625,53,basic,20,425,0,monthly,card,774,1,0,0.0,0
C104116,1993,65,basic,20,418,1,annual,card,1167,1,0,0.015,0
C104117,1430,46,premium,80,407,0,annual,card,979,0,1,0.0,0
C104118,1448,48,basic,20,404,0,monthly,card,1116,1,0,0.0,0
C104119,1503,48,premium,80,403,0,monthly,bank_transfer,34,0,1,0.0,0
C104120,972,33,basic,20,359,0,monthly,bank_transfer,603,0,0,0.0,0
C104121,1417,46,standard,40,371,0,annual,card,525,1,0,0.0,0
C104122,1929,62,standard,40,447,0,monthly,card,1338,1,0,0.0,0
C104123,486,18,premium,80,313,0,monthly,bank_transfer,483,1,1,0.0,0
C104124,754,24,standard,40,354,1,annual,card,713,0,0,0.042,0
C104125,1781,58,basic,20,420,0,monthly,bank_transfer,375,0,0,0.0,0
C104126,1279,43,standard,40,373,0,monthly,card,833,0,0,0.0,0
C104127,1011,33,basic,20,361,0,monthly,card,789,0,0,0.0,0
C104128,1184,39,standard,40,366,0,annual,upi,655,1,0,0.0,0
C104129,617,19,premium,80,344,0,annual,card,487,1,1,0.0,0
C104130,505,14,basic,20,352,1,monthly,bank_transfer,495,0,0,0.071,0
C104131,1851,63,standard,40,434,0,monthly,card,1399,0,0,0.0,0
C104132,1015,35,basic,20,377,0,monthly,card,490,0,0,0.0,0
C104133,1330,42,basic,20,390,0,monthly,upi,1322,0,0,0.0,0
C104134,185,5,basic,20,345,0,monthly,bank_transfer,96,1,0,0.0,0
C104135,1813,62,standard,40,411,0,monthly,upi,353,0,0,0.0,0
C104136,1271,42,basic,20,365,0,monthly,upi,978,0,0,0.0,0
C104137,219,5,standard,40,338,1,monthly,card,147,0,0,0.2,0
C104138,1470,50,basic,20,368,0,monthly,upi,1417,0,0,0.0,0
C104139,1010,32,standard,40,343,0,monthly,card,402,1,0,0.0,0
C104140,1728,55,basic,20,386,1,annual,card,756,0,0,0.018,0
C104141,1745,60,standard,40,434,1,monthly,bank_transfer,1514,1,0,0.017,0
C104142,575,18,basic,20,320,1,monthly,card,523,0,0,0.056,0
C104143,70,2,standard,40,299,0,monthly,upi,9,1,0,0.0,1
C104144,336,10,basic,20,346,1,monthly,card,70,0,0,0.1,0
C104145,972,31,standard,40,368,1,monthly,card,695,0,0,0.032,0
C104146,367,12,basic,20,322,0,monthly,card,103,0,0,0.0,0
C104147,1367,45,standard,40,394,0,annual,card,10,0,0,0.0,1
C104148,1128,36,basic,20,384,0,annual,card,1009,0,0,0.0,0
C104149,982,32,standard,40,348,1,monthly,card,719,0,0,0.031,0
C104150,308,8,basic,20,298,1,monthly,bank_transfer,224,0,0,0.125,0
C104151,1229,40,basic,20,386,2,monthly,upi,421,0,0,0.05,0
C104152,925,30,basic,20,371,0,annual,card,272,0,0,0.0,0
C104153,1715,56,basic,20,376,0,monthly,card,53,1,0,0.0,0
C104154,302,8,basic,20,304,1,annual,card,172,0,0,0.125,0
C104155,866,29,premium,80,346,2,monthly,card,246,1,1,0.069,0
C104156,649,22,premium,80,338,0,monthly,card,617,0,1,0.0,0
C104157,1704,58,standard,40,404,0,monthly,card,1182,0,0,0.0,0
C104158,891,29,basic,20,349,0,monthly,bank_transfer,105,0,0,0.0,0
C104159,1836,61,basic,20,442,0,monthly,card,1728,1,0,0.0,0
C104160,1912,61,standard,40,439,1,monthly,card,294,0,0,0.016,0
C104161,960,33,basic,20,392,1,monthly,upi,275,0,0,0.03,0
C104162,318,12,premium,80,279,0,monthly,bank_transfer,72,0,1,0.0,0
C104163,753,23,basic,20,329,1,monthly,card,42,0,0,0.043,0
C104164,922,30,premium,80,357,0,monthly,bank_transfer,883,0,1,0.0,0
C104165,301,11,basic,20,283,1,monthly,card,193,0,0,0.091,0
C104166,1983,68,standard,40,427,0,monthly,bank_transfer,1664,0,0,0.0,0
C104167,1119,36,basic,20,330,0,monthly,upi,310,0,0,0.0,0
C104168,512,18,premium,80,332,1,monthly,card,102,0,1,0.056,0
C104169,965,34,basic,20,377,0,monthly,bank_transfer,946,0,0,0.0,0
C104170,277,7,standard,40,296,0,monthly,bank_transfer,132,0,0,0.0,0
C104171,185,5,standard,40,306,0,monthly,bank_transfer,139,0,0,0.0,0
C104172,1100,38,basic,20,360,0,annual,upi,781,0,0,0.0,0
C104173,1988,68,basic,20,440,0,monthly,card,955,0,0,0.0,0
C104174,483,16,basic,20,311,2,annual,bank_transfer,102,0,0,0.125,0
C104175,230,8,basic,20,307,0,monthly,upi,223,0,0,0.0,0
C104176,1713,57,basic,20,429,1,annual,card,295,0,0,0.018,0
C104177,153,4,basic,20,288,0,monthly,card,107,1,0,0.0,0
C104178,30,3,basic,20,302,0,monthly,bank_transfer,8,0,0,0.0,1
C104179,997,33,standard,40,356,0,monthly,bank_transfer,937,0,0,0.0,0
C104180,1812,61,standard,40,422,0,monthly,card,809,1,0,0.0,0
C104181,884,28,basic,20,366,0,annual,card,288,0,0,0.0,0
C104182,669,20,premium,80,341,0,monthly,upi,536,0,1,0.0,0
C104183,220,7,premium,80,301,1,monthly,card,117,0,1,0.143,0
C104184,1632,53,standard,40,413,0,monthly,card,255,0,0,0.0,0
C104185,545,16,basic,20,347,0,monthly,upi,520,0,0,0.0,0
C104186,471,15,basic,20,335,0,annual,card,118,0,0,0.0,0
C104187,1974,64,standard,40,408,0,monthly,bank_transfer,118,0,0,0.0,0
C104188,1868,61,standard,40,425,0,monthly,bank_transfer,1114,0,0,0.0,0
C104189,1859,61,basic,20,430,0,monthly,upi,171,0,0,0.0,0
C104190,172,4,standard,40,284,1,monthly,card,57,0,0,0.25,0
C104191,1244,43,basic,20,384,0,monthly,upi,1139,0,0,0.0,0
C104192,562,18,basic,20,292,0,monthly,card,533,0,0,0.0,0
C104193,256,7,standard,40,328,2,monthly,card,54,0,0,0.286,0
C104194,1366,43,standard,40,359,0,monthly,card,475,0,0,0.0,0
C104195,1682,54,basic,20,395,0,monthly,card,1468,0,0,0.0,0
C104196,978,34,standard,40,401,0,monthly,card,107,0,0,0.0,0
C104197,1355,45,premium,80,383,2,monthly,upi,588,0,1,0.044,0
C104198,1707,55,standard,40,455,0,annual,bank_transfer,1596,0,0,0.0,0
C104199,489,15,standard,40,333,0,monthly,bank_transfer,121,1,0,0.0,0
C104200,1454,46,basic,20,379,0,monthly,bank_transfer,1245,0,0,0.0,0
C104201,580,21,basic,20,347,0,annual,card,458,0,0,0.0,0
C104202,422,12,basic,20,305,0,monthly,card,129,0,0,0.0,0
C104203,1920,62,standard,40,414,1,monthly,card,1521,0,0,0.016,0
C104204,1817,62,standard,40,389,2,monthly,card,369,0,0,0.032,0
C104205,874,29,basic,20,382,0,annual,card,759,0,0,0.0,0
C104206,1260,41,basic,20,380,0,monthly,bank_transfer,1144,0,0,0.0,0
C104207,239,7,basic,20,300,0,monthly,card,200,0,0,0.0,0
C104208,1168,39,basic,20,396,2,annual,bank_transfer,574,0,0,0.051,0
C104209,1790,60,premium,80,435,0,monthly,card,1423,1,1,0.0,0
C104210,675,23,standard,40,337,0,monthly,card,384,1,0,0.0,0
C104211,1304,45,basic,20,388,0,monthly,card,63,1,0,0.0,0
C104212,248,6,standard,40,336,2,monthly,bank_transfer,211,0,0,0.333,0
C104213,436,14,standard,40,332,1,monthly,card,119,0,0,0.071,0
C104214,1496,48,standard,40,397,0,monthly,card,68,0,0,0.0,0
C104215,1656,56,basic,20,425,2,monthly,card,1147,0,0,0.036,0
C104216,1407,46,basic,20,391,0,annual,bank_transfer,376,0,0,0.0,0
C104217,917,31,basic,20,369,0,monthly,bank_transfer,656,0,0,0.0,0
C104218,587,20,standard,40,319,1,monthly,card,295,0,0,0.05,0
C104219,579,18,standard,40,340,1,monthly,card,357,0,0,0.056,0
C104220,171,7,standard,40,324,1,annual,card,128,0,0,0.143,0
C104221,641,19,basic,20,340,0,monthly,card,524,0,0,0.0,0
C104222,530,19,basic,20,330,0,monthly,upi,67,0,0,0.0,0
C104223,869,28,basic,20,355,0,monthly,card,269,0,0,0.0,0
C104224,731,26,premium,80,369,1,monthly,card,132,0,1,0.038,0
C104225,1600,53,basic,20,422,0,monthly,card,1085,0,0,0.0,0
C104226,1712,57,basic,20,429,0,annual,bank_transfer,160,1,0,0.0,0
C104227,1595,51,premium,80,426,0,monthly,upi,1049,0,1,0.0,0
C104228,1899,62,standard,40,414,1,annual,card,758,0,0,0.016,0
C104229,1560,50,standard,40,381,1,monthly,bank_transfer,700,1,0,0.02,0
C104230,625,22,basic,20,348,0,annual,card,285,0,0,0.0,0
C104231,1934,64,standard,40,419,0,monthly,bank_transfer,1469,1,0,0.0,0
C104232,310,11,basic,20,333,0,monthly,card,219,0,0,0.0,0
C104233,453,16,standard,40,323,0,monthly,card,325,0,0,0.0,0
C104234,885,29,basic,20,335,0,monthly,bank_transfer,248,0,0,0.0,0
C104235,299,7,basic,20,273,0,monthly,bank_transfer,90,0,0,0.0,0
C104236,183,5,standard,40,284,1,monthly,upi,35,0,0,0.2,0
C104237,643,19,standard,40,366,0,monthly,card,6,0,0,0.0,1
C104238,1780,59,standard,40,435,2,annual,card,1529,0,0,0.034,0
C104239,691,23,basic,20,362,1,monthly,card,320,0,0,0.043,0
C104240,1997,65,basic,20,414,1,monthly,bank_transfer,201,0,0,0.015,0
C104241,112,5,standard,40,355,1,monthly,card,76,0,0,0.2,0
C104242,1675,57,standard,40,412,0,monthly,bank_transfer,1576,0,0,0.0,0
C104243,976,31,premium,80,380,0,monthly,card,543,0,1,0.0,0
C104244,928,32,standard,40,406,0,monthly,card,653,1,0,0.0,0
C104245,1479,50,basic,20,383,1,monthly,bank_transfer,1279,1,0,0.02,0
C104246,1328,46,premium,80,420,0,monthly,card,160,0,1,0.0,0
C104247,1766,60,basic,20,422,0,monthly,card,1053,1,0,0.0,0
C104248,313,12,basic,20,313,0,monthly,bank_transfer,261,1,0,0.0,0
C104249,1009,34,basic,20,353,0,monthly,card,9,0,0,0.0,1
C104250,202,8,basic,20,307,0,annual,bank_transfer,202,0,0,0.0,0
C104251,1380,47,standard,40,392,0,monthly,card,358,0,0,0.0,0
C104252,1771,58,standard,40,426,0,monthly,bank_transfer,1299,0,0,0.0,0
C104253,1116,35,standard,40,394,0,annual,card,123,1,0,0.0,0
C104254,1126,36,basic,20,359,1,monthly,card,629,0,0,0.028,0
C104255,792,24,basic,20,353,0,monthly,bank_transfer,267,0,0,0.0,0
C104256,1689,55,basic,20,389,0,monthly,card,277,0,0,0.0,0
C104257,1428,45,standard,40,379,0,monthly,card,1023,1,0,0.0,0
C104258,662,20,basic,20,396,0,annual,card,75,0,0,0.0,0
C104259,1561,52,standard,40,410,2,monthly,upi,525,0,0,0.038,0
C104260,816,25,basic,20,341,0,monthly,card,617,0,0,0.0,0
C104261,972,30,basic,20,341,0,annual,card,175,1,0,0.0,0
C104262,1041,34,standard,40,346,0,monthly,card,269,0,0,0.0,0
C104263,427,16,standard,40,328,2,monthly,upi,1,0,0,0.125,1
C104264,1173,41,basic,20,371,0,annual,card,572,0,0,0.0,0
C104265,963,32,standard,40,362,0,monthly,card,362,0,0,0.0,0
C104266,1490,50,premium,80,388,0,monthly,card,1130,1,1,0.0,0
C104267,1882,60,premium,80,442,1,monthly,bank_transfer,1157,0,1,0.017,0
C104268,705,21,standard,40,357,0,annual,card,408,0,0,0.0,0
C104269,965,32,standard,40,386,1,monthly,card,450,0,0,0.031,0
C104270,494,16,basic,20,321,0,monthly,card,22,0,0,0.0,0
C104271,315,11,standard,40,293,0,monthly,card,72,1,0,0.0,0
C104272,294,11,basic,20,323,0,monthly,upi,27,0,0,0.0,0
C104273,349,10,premium,80,310,0,monthly,bank_transfer,24,0,1,0.0,0
C104274,702,25,basic,20,353,0,annual,card,64,0,0,0.0,0
C104275,1429,45,basic,20,415,1,monthly,card,1217,1,0,0.022,0
C104276,849,28,standard,40,346,0,annual,bank_transfer,206,1,0,0.0,0
C104277,118,4,basic,20,312,1,monthly,card,42,0,0,0.25,0
C104278,1707,58,basic,20,430,1,monthly,card,1063,1,0,0.017,0
C104279,1256,42,standard,40,378,0,monthly,card,463,0,0,0.0,0
C104280,850,30,standard,40,344,0,annual,card,22,0,0,0.0,0
C104281,1792,57,standard,40,393,0,annual,card,688,0,0,0.0,0
C104282,1030,33,basic,20,362,1,annual,card,127,0,0,0.03,0
C104283,363,13,standard,40,310,0,monthly,upi,262,0,0,0.0,0
C104284,251,9,basic,20,358,0,monthly,bank_transfer,20,0,0,0.0,0
C104285,70,1,basic,20,324,0,monthly,card,34,0,0,0.0,0
C104286,1761,59,standard,40,440,2,monthly,bank_transfer,486,0,0,0.034,0
C104287,97,4,standard,40,328,0,monthly,bank_transfer,96,0,0,0.0,0
C104288,1017,35,basic,20,375,0,monthly,card,740,0,0,0.0,0
C104289,1829,62,standard,40,428,0,monthly,card,610,1,0,0.0,0
C104290,543,17,basic,20,330,0,monthly,card,81,1,0,0.0,0
C104291,1926,62,basic,20,442,0,monthly,card,1340,0,0,0.0,0
C104292,1690,57,basic,20,418,1,monthly,card,329,0,0,0.018,0
C104293,1675,53,premium,80,391,0,monthly,card,195,0,1,0.0,0
C104294,1651,54,standard,40,408,0,monthly,card,413,0,0,0.0,0
C104295,1990,65,standard,40,425,1,monthly,card,1900,0,0,0.015,0
C104296,1685,58,standard,40,399,0,monthly,card,1532,0,0,0.0,0
C104297,1180,40,standard,40,357,0,monthly,bank_transfer,67,0,0,0.0,0
C104298,1308,43,basic,20,379,0,monthly,card,1296,0,0,0.0,0
C104299,724,23,basic,20,346,0,monthly,card,298,0,0,0.0,0
C104300,1069,36,basic,20,403,2,monthly,bank_transfer,870,1,0,0.056,0
C104301,506,14,standard,40,352,1,monthly,bank_transfer,343,0,0,0.071,0
C104302,1115,39,premium,80,399,1,monthly,upi,870,1,1,0.026,0
C104303,910,28,basic,20,337,0,monthly,card,140,0,0,0.0,0
C104304,461,14,basic,20,312,0,monthly,bank_transfer,184,0,0,0.0,0
C104305,1723,56,basic,20,404,0,monthly,bank_transfer,1689,0,0,0.0,0
C104306,297,7,standard,40,341,0,monthly,card,188,0,0,0.0,0
C104307,1088,35,basic,20,363,0,monthly,bank_transfer,1042,0,0,0.0,0
C104308,808,27,basic,20,332,0,monthly,card,80,0,0,0.0,0
C104309,1629,53,standard,40,414,0,monthly,card,497,0,0,0.0,0
C104310,523,19,standard,40,358,1,monthly,card,217,0,0,0.053,0
C104311,1615,54,basic,20,412,0,monthly,bank_transfer,524,1,0,0.0,0
C104312,1522,50,basic,20,412,0,monthly,upi,1361,0,0,0.0,0
C104313,1820,59,standard,40,432,0,monthly,card,120,0,0,0.0,0
C104314,690,22,basic,20,356,0,monthly,bank_transfer,468,0,0,0.0,0
C104315,1378,47,premium,80,390,1,annual,upi,178,0,1,0.021,0
C104316,1357,47,standard,40,382,2,annual,bank_transfer,110,0,0,0.043,0
C104317,1329,42,basic,20,403,1,annual,bank_transfer,8,0,0,0.024,1
C104318,1922,62,basic,20,399,1,monthly,card,221,0,0,0.016,0
C104319,1737,55,basic,20,408,1,annual,card,796,0,0,0.018,0
C104320,1982,68,basic,20,452,1,annual,card,860,0,0,0.015,0
C104321,1042,32,premium,80,378,0,annual,upi,621,0,1,0.0,0
C104322,1254,39,standard,40,368,0,annual,bank_transfer,1131,0,0,0.0,0
C104323,1498,49,basic,20,377,1,monthly,upi,1360,0,0,0.02,0
C104324,1958,63,basic,20,401,2,monthly,card,203,0,0,0.032,0
C104325,1377,44,basic,20,423,0,monthly,bank_transfer,526,1,0,0.0,0
C104326,1088,38,basic,20,355,0,monthly,bank_transfer,452,0,0,0.0,0
C104327,1006,34,standard,40,370,2,annual,card,673,0,0,0.059,0
C104328,511,17,basic,20,341,0,monthly,upi,435,0,0,0.0,0
C104329,757,27,premium,80,370,1,monthly,card,194,0,1,0.037,0
C104330,509,18,basic,20,336,1,monthly,card,260,0,0,0.056,0
C104331,1118,36,standard,40,378,1,monthly,card,865,0,0,0.028,0
C104332,1061,33,premium,80,359,0,monthly,card,1032,0,1,0.0,0
C104333,1354,44,basic,20,392,0,monthly,card,1239,0,0,0.0,0
C104334,372,10,basic,20,324,0,monthly,card,260,0,0,0.0,0
C104335,1484,47,basic,20,415,0,annual,card,922,0,0,0.0,0
C104336,1477,51,basic,20,427,1,monthly,bank_transfer,1136,0,0,0.02,0
C104337,361,10,premium,80,320,1,annual,card,116,0,1,0.1,0
C104338,467,15,premium,80,318,1,monthly,card,339,0,1,0.067,0
C104339,1641,54,premium,80,427,0,monthly,card,46,0,1,0.0,0
C104340,203,6,standard,40,298,0,monthly,card,61,0,0,0.0,0
C104341,588,21,basic,20,315,0,monthly,card,488,1,0,0.0,0
C104342,556,17,premium,80,319,0,annual,card,321,0,1,0.0,0
C104343,1926,65,premium,80,467,1,annual,bank_transfer,790,0,1,0.015,0
C104344,688,20,basic,20,349,0,monthly,card,97,0,0,0.0,0
C104345,55,2,basic,20,277,1,monthly,card,28,0,0,0.5,0
C104346,849,27,standard,40,360,2,monthly,card,810,0,0,0.074,0
C104347,634,20,basic,20,330,0,monthly,card,251,0,0,0.0,0
C104348,435,16,basic,20,306,0,monthly,bank_transfer,162,0,0,0.0,0
C104349,261,8,premium,80,352,0,monthly,card,157,0,1,0.0,0
C104350,562,18,premium,80,333,0,monthly,bank_transfer,137,0,1,0.0,0
C104351,1872,61,basic,20,437,0,monthly,card,1407,0,0,0.0,0
C104352,1603,55,basic,20,431,1,monthly,bank_transfer,311,0,0,0.018,0
C104353,1841,63,standard,40,449,0,monthly,upi,289,0,0,0.0,0
C104354,534,15,standard,40,346,0,monthly,card,64,0,0,0.0,0
C104355,1722,57,basic,20,432,0,annual,card,1221,0,0,0.0,0
C104356,208,5,standard,40,283,0,monthly,card,170,0,0,0.0,0
C104357,161,6,premium,80,316,1,monthly,card,15,0,1,0.167,0
C104358,1876,62,premium,80,413,1,monthly,card,702,0,1,0.016,0
C104359,1508,48,basic,20,398,1,monthly,bank_transfer,960,1,0,0.021,0
C104360,377,14,basic,20,330,0,monthly,upi,24,0,0,0.0,0
C104361,569,17,premium,80,344,0,annual,card,249,0,1,0.0,0
C104362,801,26,basic,20,346,1,annual,bank_transfer,538,0,0,0.038,0
C104363,1459,49,standard,40,429,0,monthly,bank_transfer,116,0,0,0.0,0
C104364,105,1,basic,20,296,0,monthly,card,54,1,0,0.0,0
C104365,1994,64,basic,20,429,0,monthly,bank_transfer,485,0,0,0.0,0
C104366,608,20,basic,20,329,0,monthly,card,362,0,0,0.0,0
C104367,883,30,basic,20,388,0,monthly,bank_transfer,25,0,0,0.0,0
C104368,1545,49,premium,80,399,0,monthly,card,783,0,1,0.0,0
C104369,223,6,basic,20,326,0,monthly,card,108,0,0,0.0,0
C104370,1215,38,premium,80,365,0,annual,bank_transfer,619,0,1,0.0,0
C104371,376,13,premium,80,345,1,monthly,card,89,0,1,0.077,0
C104372,980,34,basic,20,385,0,monthly,bank_transfer,492,0,0,0.0,0
C104373,1414,49,standard,40,394,1,monthly,card,1380,0,0,0.02,0
C104374,1822,60,basic,20,426,0,monthly,card,1435,0,0,0.0,0
C104375,1637,55,standard,40,461,1,monthly,card,1499,1,0,0.018,0
C104376,1140,36,standard,40,378,0,monthly,card,413,0,0,0.0,0
